edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_12;flow_line_13;flow_line_16;flow_line_17;flow_line_20;flow_line_21;flow_line_22;flow_line_23;flow_line_24;flow_line_25;flow_line_26;flow_line_27
0;5.4;7.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.37;0.0;0.0;0.0;0.0;0.0
1;5.4;33.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.64;0.0;0.0;0.0;0.0
10;1.8;144.399999925565;0.0;0.0;0.0;0.0;144.399999925565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;1.8;72.92;0.0;0.0;0.0;0.0;0.0;72.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;2.4;293.92000007814886;0.0;0.0;0.0;0.0;0.0;0.0;293.92000007814886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13;2.4;111.59999997951796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;111.59999997951796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;2.0;114.24000002635204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;114.24000002635204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;2.0;216.56999999892295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;216.56999999892295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;1.2;343.8999999149499;0.0;0.0;0.0;0.0;123.58999991602691;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;220.309999998923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;1.2;93.04000001796373;0.0;0.0;0.0;0.0;0.0;14.049999998922983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.99000001904075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18;1.2;200.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;1.2;60.56;0.0;0.0;0.0;60.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;1.4;221.61;0.0;0.0;0.0;0.0;0.0;0.0;184.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0
20;2.0;146.44000000792735;0.0;0.0;0.0;72.83;0.0;36.11000000345666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.50000000447069;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21;2.0;172.65000000823912;0.0;0.0;140.79000000000002;0.0;3.7600000070644883;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.27;0.0;0.0;0.0;0.0;25.83000000117459;0.0;0.0;0.0;0.0;0.0;0.0
22;1.2;200.3500000082391;0.0;0.0;141.10000000000002;0.0;21.750000008239073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.50000000000001;0.0;0.0;0.0;0.0;0.0;0.0
23;1.2;131.1400000079273;0.0;0.0;0.0;60.62999999999995;0.0;33.01000000345666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5000000044707;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24;2.0;57.39000000120501;0.0;0.0;0.0;0.0;0.0;26.700000001205012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.11;0.0;0.0;0.0;0.0;0.0;0.0;9.58;0.0;0.0;0.0
25;2.0;174.5499999537892;0.0;0.0;0.0;0.0;62.509999998387705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.49999997867695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.53999997672457;0.0;0.0
28;1.2;366.03999991798395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.51;249.52999991798396;0.0;0.0;0.0;0.0;0.0;75.0;0.0;0.0;0.0
29;1.2;298.62999998158534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.49999997867694;0.0;0.0;186.20000002618386;0.0;0.0;0.0;0.0;0.0;74.92999997672456;0.0;0.0
3;1.4;25.2299999984214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.320000001488953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.909999996932445;0.0;0.0;0.0;0.0;0.0
30;1.8;218.44000000203377;0.0;187.44000000203377;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31;1.8;299.9999999789462;249.99999997894622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32;2.6;235.8500000024556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102.66000000022147;0.0;0.0;0.0;0.0;0.0;133.19000000223414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33;2.6;281.4700000944768;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;111.00000008125386;0.0;0.0;0.0;0.0;0.0;170.47000001322294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34;2.0;187.50000001368284;187.50000001368284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35;2.0;157.86999999654336;0.0;130.36999999654336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.5;0.0;0.0
36;2.33;150.00000000845003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.00000000422502;0.0;0.0;75.00000000422502
37;2.33;59.6200000093917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.6200000093917;0.0
38;1.6;38.42999999851104;0.0;33.42999999851104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39;1.6;244.90000001146632;207.40000001146632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;1.4;172.23999999999998;0.0;0.0;172.23999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40;5.4;27.299999988533635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.299999988533635;0.0;0.0;0.0;0.0
41;5.4;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0
42;1.6;154.21999998853363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;154.21999998853363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
43;1.6;34.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44;2.6;203.43000000373186;0.0;0.0;0.0;0.0;0.0;0.0;203.43000000373186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45;2.6;168.9699999993293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;168.9699999993293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
46;1.8;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
47;1.8;47.670000000196225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.670000000196225
48;1.2;300.0000000039281;0.0;0.0;0.0;0.0;0.0;0.0;300.0000000039281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49;1.2;107.00000000013709;0.0;0.0;0.0;0.0;0.0;0.0;0.0;107.00000000013709;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;1.4;37.48999999999999;0.0;0.0;0.0;37.48999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50;2.0;149.11999998624353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.02000000262955;0.0;0.0;0.0;0.0;0.0;0.0;59.00000000000003;74.09999998361394;0.0
51;2.0;102.97000000019622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.6;0.0;0.0;0.0;0.0;27.8;0.0;0.0;19.570000000196217
52;1.2;271.60999999885064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;171.6099999988506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.00000000000001;0.0;0.0;0.0
53;1.2;198.43000010923666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127.68000009601371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.75000001322294;0.0;0.0
54;1.2;120.4099999955142;0.0;0.0;120.4099999955142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55;1.2;183.50999999060832;0.0;0.0;0.0;108.5099999906083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;0.0;0.0
56;2.0;69.98999999315639;18.2800000137114;0.0;0.0;51.70999997944499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57;2.0;266.5399999965433;0.0;116.53999999654332;150.00000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58;1.4;50.040000000000006;0.0;0.0;28.590000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.75;0.0;0.0;3.7
59;1.4;299.99999998524015;0.0;0.0;0.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.99999998524012;75.0;0.0
6;1.6;333.81999999885886;0.0;0.0;0.0;0.0;102.99999991909445;0.0;230.82000007976438;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60;5.76;20.98000000117463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.98000000117463;0.0;0.0;0.0;0.0;0.0;0.0
61;5.76;37.5000000044707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5000000044707;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62;2.8;31.740000002629554;0.0;0.0;31.740000002629554;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63;2.8;149.99999999999997;0.0;0.0;0.0;149.99999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64;2.0;76.61000000117463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76.61000000117463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
65;2.0;110.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66;2.56;37.50000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.50000000000001;0.0;0.0;0.0;0.0;0.0;0.0
67;2.56;1.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68;1.6;77.88000001322294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77.88000001322294;0.0;0.0
69;1.6;45.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.78;0.0;0.0;0.0
7;1.6;33.89999997718448;0.0;0.0;0.0;0.0;0.0;6.770000000488771;0.0;27.129999976695704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70;1.8;143.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
71;1.8;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72;1.8;132.76000000411176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.76000000411176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73;1.8;176.54000009696253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;176.54000009696253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
74;1.6;61.2699999982434;0.0;0.0;0.0;0.0;0.0;0.0;61.2699999982434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75;1.6;253.18000000447066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;253.18000000447066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2.4;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0
9;2.4;35.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.32;0.0;0.0;0.0;0.0;0.0
