edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_12;flow_line_13;flow_line_18;flow_line_19;flow_line_20;flow_line_21;flow_line_22;flow_line_23;flow_line_24;flow_line_25;flow_line_26;flow_line_27
1;5.4;13.240000000012131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.240000000012131;0.0;0.0;0.0;0.0
10;1.8;30.05999999999393;0.0;0.0;0.0;0.0;30.05999999999393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;1.8;14.809999999995028;0.0;0.0;0.0;0.0;0.0;14.809999999995028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;2.4;157.1700000000111;0.0;0.0;0.0;0.0;0.0;0.0;157.1700000000111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;2.0;15.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;2.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;1.2;145.41999999999393;0.0;0.0;0.0;0.0;45.419999999993934;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;1.2;15.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18;1.2;250.0;0.0;0.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;1.2;13.639999999999986;0.0;0.0;0.0;13.639999999999986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;1.4;146.73000000001213;0.0;0.0;0.0;0.0;0.0;0.0;109.23000000001214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0
20;2.0;74.53000000000002;0.0;0.0;0.0;38.46000000000001;0.0;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.870000000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21;2.0;99.56999999999663;0.0;0.0;0.0;0.0;33.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.039999999996628;0.0;0.0;37.5;0.0;0.0;0.0
22;1.2;99.56999999999663;0.0;0.0;0.0;0.0;33.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.039999999996628;0.0;0.0;37.5;0.0;0.0;0.0
23;1.2;74.53000000000002;0.0;0.0;0.0;38.46000000000001;0.0;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.870000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24;2.0;93.35000000000028;0.0;0.0;90.53000000000341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8199999999968606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25;2.0;67.35000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.49999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.850000000000037;0.0;0.0
28;1.2;242.05000000000635;0.0;0.0;122.77999999999733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.979999999996856;80.29000000001216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29;1.2;102.75000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.49999999999997;0.0;0.0;35.4;0.0;0.0;0.0;0.0;0.0;29.850000000000037;0.0;0.0
30;1.8;188.07999999999998;0.0;82.17000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.35;74.55999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31;1.8;262.4999999999996;149.99999999999957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;75.00000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32;2.6;47.73000000000324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.73000000000324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33;2.6;73.34999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.34999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34;2.0;163.45000000000002;163.45000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35;2.0;80.06;0.0;80.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36;2.33;144.44000000000005;0.0;0.0;106.94000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.50000000000003
37;2.33;29.009999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.009999999999998;0.0;0.0
39;1.6;239.01000000000002;189.01000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;1.4;141.05;0.0;0.0;141.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41;5.4;19.88000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.88000000000001;0.0;0.0;0.0;0.0;0.0
42;1.6;72.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
