array_job_id;task_id;run_group_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines;WS;RP;EEV_nom;EEV_mean;EVPI;VSS_nom;VSS_mean;procedures_present
12213011;38;g_000;2;1;200;line_consecutive;0.5;1038;1;0;10-11,11-12;1,7;51730.34999999999;52320.46000000001;53741.714999998265;53741.714999998265;590.1100000000151;1421.2549999982584;1421.2549999982584;eev,integrated,separated,ws
12213011;39;g_000;2;1;200;line_consecutive;0.5;1039;1;1;10-11,10-16;1,10;60308.675;60993.63499999944;61877.76999999839;61414.10544037583;684.9599999994389;884.134999998947;420.4704403763899;eev,integrated,separated,ws
12213011;40;g_000;2;1;200;line_consecutive;0.5;1040;1;2;10-16,16-18;1;51792.595;51792.595000000016;51792.59499999839;51792.59499999839;1.4551915228366852e-11;-1.622538547962904e-09;-1.622538547962904e-09;eev,integrated,separated,ws
12213011;41;g_000;2;1;200;line_consecutive;0.5;1041;1;3;2-6,6-8;2;51140.23999999999;51140.24000002087;51140.23999999839;51140.2399999984;2.0881998352706432e-08;-2.2482709027826783e-08;-2.2475433070212606e-08;eev,integrated,separated,ws
12213011;42;g_000;2;1;200;line_consecutive;0.5;1042;1;4;6-8,8-16;2;54841.905;55396.175;56078.2449999984;56078.2449999984;554.2700000000041;682.069999998399;682.069999998399;eev,integrated,separated,ws
12213011;43;g_000;2;1;200;line_consecutive;0.5;1043;1;5;8-16,16-17;2,13;54346.69;55250.21499999997;55779.53499999839;55779.5349999984;903.5249999999652;529.3199999984208;529.3199999984354;eev,integrated,separated,ws
12213011;44;g_000;2;1;200;line_consecutive;0.5;1044;1;6;16-17,17-19;2,13;55473.42;56713.88000000002;58023.90499999839;58023.90499703081;1240.460000000021;1310.0249999983716;1310.0249970307923;eev,integrated,separated,ws
12213011;45;g_000;2;1;200;line_consecutive;0.5;1045;1;7;17-19,19-20;2;54286.7;55198.02999992916;55588.29499999839;55588.2949999984;911.329999929163;390.26500006923015;390.26500006923743;eev,integrated,separated,ws
12213011;46;g_000;2;1;200;line_consecutive;0.5;1046;1;8;3-4,4-5;3;58649.22000000003;60364.61000000001;61235.3099999984;61235.3099999984;1715.3899999999776;870.6999999983891;870.6999999983891;eev,integrated,separated,ws
12213011;47;g_000;2;1;200;line_consecutive;0.5;1047;1;9;4-5,5-9;3;55065.46000000001;55980.80500000001;57075.83499999839;57075.83499999839;915.3450000000012;1095.0299999983836;1095.0299999983836;eev,integrated,separated,ws
12213011;48;g_000;2;1;200;line_consecutive;0.5;1048;1;10;5-9,8-9;3;53051.31;53051.31000000001;53051.30999999839;53051.3099999984;1.4551915228366852e-11;-1.622538547962904e-09;-1.6152625903487206e-09;eev,integrated,separated,ws
12213011;49;g_000;2;1;200;line_consecutive;0.5;1049;1;11;7-8,8-9;3,7;52734.39;53053.34;53432.83499999839;53432.83499999839;318.9499999999971;379.4949999983946;379.4949999983946;eev,integrated,separated,ws
12213011;50;g_000;2;1;200;line_consecutive;0.5;1050;1;12;7-8,7-18;3,11;56436.240000000005;57344.130000000005;57945.2149999984;57889.19;907.8899999999994;601.0849999983984;545.0599999999977;eev,integrated,separated,ws
12213011;51;g_000;2;1;200;line_consecutive;0.5;1051;1;13;1-3,3-4;4;51140.24;51140.24000000001;51140.23999999839;51140.23999999839;1.4551915228366852e-11;-1.622538547962904e-09;-1.622538547962904e-09;eev,integrated,separated,ws
12213011;52;g_000;2;1;200;line_consecutive;0.5;1052;1;14;3-4,4-11;4;55473.42;56713.88000000002;58023.90499999839;58023.90499703081;1240.460000000021;1310.0249999983716;1310.0249970307923;eev,integrated,separated,ws
12213011;53;g_000;2;1;200;line_consecutive;0.5;1053;1;15;4-11,11-14;4;57520.875;58598.405000000006;59162.71499999838;59162.71499999839;1077.530000000006;564.3099999983751;564.3099999983824;eev,integrated,separated,ws
12213011;54;g_000;2;1;200;line_consecutive;0.5;1054;1;16;11-14,14-23;4,10;51402.16;51664.08000000001;51710.22499999839;51710.22499999838;261.9200000000056;46.144999998381536;46.14499999837426;eev,integrated,separated,ws
12213011;55;g_000;2;1;200;line_consecutive;0.5;1055;1;17;14-23,23-24;4;55473.42;56713.88000000002;58023.90499999839;58023.90499703081;1240.460000000021;1310.0249999983716;1310.0249970307923;eev,integrated,separated,ws
12213011;56;g_000;2;1;200;line_consecutive;0.5;1056;1;18;10-15,15-22;5;52808.19;53127.14000000001;53497.5899999984;53497.5899999984;318.9500000000044;370.4499999983964;370.4499999983964;eev,integrated,separated,ws
12213011;57;g_000;2;1;200;line_consecutive;0.5;1057;1;19;15-22,22-23;5;51140.23999999999;51140.23999999955;51140.23999999839;51140.23999999839;-4.4383341446518903e-10;-1.1568772606551647e-09;-1.1568772606551647e-09;eev,integrated,separated,ws
12213011;58;g_000;2;1;200;line_consecutive;0.5;1058;1;20;13-24,21-24;6;51140.240000000005;51140.24000000041;51140.23999999839;51140.23999999839;4.074536263942719e-10;-2.0227162167429924e-09;-2.0227162167429924e-09;eev,integrated,separated,ws
12213011;59;g_000;2;1;200;line_consecutive;0.5;1059;1;21;20-21,21-24;6;51140.24;51140.24000000001;51140.23999999839;51140.23999999839;1.4551915228366852e-11;-1.622538547962904e-09;-1.622538547962904e-09;eev,integrated,separated,ws
12213011;60;g_000;2;1;200;line_consecutive;0.5;1060;1;22;9-10,10-11;7;51140.240000000005;51140.24000000041;51140.23999999839;51140.23999999839;4.074536263942719e-10;-2.0227162167429924e-09;-2.0227162167429924e-09;eev,integrated,separated,ws
12213011;61;g_000;2;1;200;line_consecutive;0.5;1061;1;23;8-9,9-10;7;51307.5;51474.76;51600.3699999984;51600.3699999984;167.26000000000204;125.60999999839989;125.60999999839989;eev,integrated,separated,ws
12213011;62;g_000;2;1;200;line_consecutive;0.5;1062;1;24;1-3,3-12;8,12;52808.19;53127.14000000001;53497.5899999984;53497.5899999984;318.9500000000044;370.4499999983964;370.4499999983964;eev,integrated,separated,ws
12213011;63;g_000;2;1;200;line_consecutive;0.5;1063;1;25;3-12,11-12;8;56436.240000000005;57344.130000000005;57945.2149999984;57889.19;907.8899999999994;601.0849999983984;545.0599999999977;eev,integrated,separated,ws
12213011;64;g_000;2;1;200;line_consecutive;0.5;1064;1;26;11-12,11-14;8;57174.70999999999;58215.33000000001;58779.639999998384;58779.63999999839;1040.6200000000172;564.3099999983751;564.3099999983824;eev,integrated,separated,ws
12213011;65;g_000;2;1;200;line_consecutive;0.5;1065;1;27;5-6,5-9;9;51140.23999999999;51140.23999999955;51140.23999999839;51140.23999999839;-4.4383341446518903e-10;-1.1568772606551647e-09;-1.1568772606551647e-09;eev,integrated,separated,ws
12213011;66;g_000;2;1;200;line_consecutive;0.5;1066;1;28;5-9,9-10;9;58649.22000000003;60364.61000000001;61235.3099999984;61235.3099999984;1715.3899999999776;870.6999999983891;870.6999999983891;eev,integrated,separated,ws
12213011;67;g_000;2;1;200;line_consecutive;0.5;1067;1;29;9-10,10-15;9;51307.5;51474.76;51600.3699999984;51600.3699999984;167.26000000000204;125.60999999839989;125.60999999839989;eev,integrated,separated,ws
12213011;68;g_000;2;1;200;line_consecutive;0.5;1068;1;30;10-15,15-19;9;58391.90999999965;58918.000000000015;59192.72499999839;59192.7249999984;526.0900000003676;274.724999998376;274.7249999983833;eev,integrated,separated,ws
12213011;69;g_000;2;1;200;line_consecutive;0.5;1069;1;31;8-16,10-16;10;51271.23999999945;51402.240000000005;52420.23999999839;52420.239999998405;131.00000000055297;1017.9999999983849;1017.9999999983992;eev,integrated,separated,ws
