source;network;scenario_line_data;procedure;optimize_lines;routing_agg;eliminate_subtours;line_repl_allowed;waiting_time_frequency;gap;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;num_od;train_capacity;infrastructure_capacity;max_frequency;num_scenarios;cost_repl_freq;cost_repl_line;repl_budget;status;objective;cost_time;cost_wait;cost_oper;runtime_s;obj_stage1;obj_stage2_exp;repl_cost_exp
lintim;Cross;Cross;separated;False;True;True;False;False;0;1;0;1;1;50;12;5;2;1;1000;-5;OPTIMAL;27.200000000000003;4.8;0.0;16.0;0.005000114440917969;10.0;17.200000000000003;6.4
lintim;Cross;Cross;integrated;False;True;True;False;False;0;1;0;1;1;50;12;5;2;1;1000;-5;OPTIMAL;27.199999999999996;4.8;0.0;16.0;0.007999897003173828;10.0;10.799999999999999;6.4
