edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_12;flow_line_13;flow_line_16;flow_line_17;flow_line_18;flow_line_19;flow_line_22;flow_line_23;flow_line_24;flow_line_25;flow_line_26;flow_line_27
0;5.4;21.950000000000024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.950000000000024;0.0;0.0;0.0;0.0;0.0
10;1.8;80.72000000000006;0.0;0.0;0.0;0.0;80.72000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;1.8;55.97000000000013;0.0;0.0;0.0;0.0;0.0;55.97000000000013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;2.4;262.5;0.0;0.0;0.0;0.0;0.0;0.0;262.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13;2.4;92.84999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.84999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;2.0;79.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;2.0;114.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;114.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;1.2;225.31999999999988;0.0;0.0;0.0;0.0;99.99999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;125.31999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;1.2;88.35999999999999;0.0;0.0;0.0;0.0;0.0;16.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.44999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18;1.2;350.0;0.0;0.0;350.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;1.2;95.17000000000002;0.0;0.0;0.0;95.17000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;1.4;173.39;0.0;0.0;0.0;0.0;0.0;0.0;164.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.35;0.0;0.0;0.0;0.0
