source;network;scenario_line_data;procedure;optimize_lines;routing_agg;eliminate_subtours;line_repl_allowed;waiting_time_frequency;gap;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;num_od;train_capacity;infrastructure_capacity;max_frequency;num_scenarios;cost_repl_freq;cost_repl_line;repl_budget;cand_detour_count;cand_ksp_count;status_code;status;objective;runtime_s;cost_time;cost_wait;cost_oper;obj_stage1;obj_stage2_exp;repl_cost_freq_exp;repl_cost_path_exp;repl_cost_exp
lintim;SiouxFalls;SiouxFalls;separated;False;True;True;False;False;0;1;2;50;10;50;12;8;2;100;500;-5;2;2;;OPTIMAL;21653.51199828767;0.09800004959106445;7083.975998394886;2169.535999892788;12400.0;10276.969998287705;11376.541999999967;0.0;0.0;0.0
lintim;SiouxFalls;SiouxFalls;integrated;False;True;True;False;False;0;1;2;50;10;50;12;8;2;100;500;-5;2;2;;OPTIMAL;21653.512;8.291000127792358;7083.976;2169.536;12400.0;10276.97;11376.541999999998;0.0;0.0;0.0
lintim;SiouxFalls;SiouxFalls;separated;False;True;True;False;False;0;1;2;50;20;50;12;8;2;100;500;-5;2;2;;OPTIMAL;36903.87;0.5750000476837158;14715.046000000002;3722.8240000000005;18466.0;17680.990000000005;19222.879999999997;0.0;0.0;0.0
lintim;SiouxFalls;SiouxFalls;integrated;False;True;True;False;False;0;1;2;50;20;50;12;8;2;100;500;-5;2;2;;OPTIMAL;36903.869999999915;129.69000005722046;14715.045999999933;3722.8239999999887;18466.0;17680.989999999918;19222.88;0.0;0.0;0.0
