source;network;scenario_line_data;procedure;routing_agg;waiting_time_frequency;gap;time_limit;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;num_od;train_capacity;infrastructure_capacity;max_frequency;status_code;status;objective;runtime_s;cost_time;cost_time_base;cost_time_over;cost_bypass;cost_wait;cost_oper;obj_stage1;obj_stage2_exp;repl_cost_freq_exp;repl_cost_path_exp;repl_cost_exp
lintim;SiouxFalls;SiouxFalls;one_stage;True;False;0;3600;1;2;20;1;4;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;15988.390000000003;3.302999973297119;9161.350000000002;8768.170000000002;393.1800000000004;0.0;2371.04;4456.0;15988.390000000003;;;;
lintim;SiouxFalls;SiouxFalls;one_stage;True;False;0;3600;1;2;20;3;12;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;15988.390000000003;3.302000045776367;9161.350000000002;8768.170000000002;393.1800000000004;0.0;2371.04;4456.0;15988.390000000003;;;;
lintim;SiouxFalls;SiouxFalls;separated;True;False;0;3600;1;2;20;10;40;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;35983.668000000005;1.7990000247955322;19999.332000000002;19154.352000000003;844.9800000000002;0.0;4859.615999999999;9384.48;15988.390000000003;19995.278;242.64000000000001;1497.6;1740.24
lintim;SiouxFalls;SiouxFalls;one_stage;True;False;0;3600;1;2;20;10;40;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;15988.390000000003;20.140000104904175;9161.350000000002;8768.170000000002;393.1800000000004;0.0;2371.04;4456.0;15988.390000000003;;;;
lintim;SiouxFalls;SiouxFalls;separated;True;False;0;3600;1;2;20;3;12;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;34598.087999999996;1.9160001277923584;19928.896;19080.232000000004;848.6640000000002;0.0;4811.132;9085.2;15988.390000000003;18609.697999999993;262.14;510.72;772.86
lintim;SiouxFalls;SiouxFalls;separated;True;False;0;3600;1;2;20;30;120;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;39016.60799999196;18.55299997329712;20201.495999994677;19154.35199999468;1047.1439999999952;0.0;4944.311999997284;9182.880000000001;15988.390000000003;23028.217999991957;2038.32;2649.6;4687.92
lintim;SiouxFalls;SiouxFalls;one_stage;True;False;0;3600;1;2;20;30;120;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;15988.390000000003;45.973999977111816;9161.350000000002;8768.170000000002;393.1800000000004;0.0;2371.04;4456.0;15988.390000000003;;;;
lintim;SiouxFalls;SiouxFalls;integrated;True;False;0;3600;1;2;20;10;40;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;35983.66799804809;971.8369998931885;19993.619994144494;19150.763994144487;842.8560000000084;0.0;4865.328003903598;9384.48;15988.389999999901;19995.277998048194;242.64000000000001;1497.6;1740.24
lintim;SiouxFalls;SiouxFalls;integrated;True;False;0;3600;1;2;20;30;120;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;38700.75199999984;780.1220002174377;19974.95999999983;18971.784;1003.1759999998345;0.0;4884.991999999999;9703.2;16165.289999999835;22535.461999999996;1488.0;2649.6;4137.6
lintim;SiouxFalls;SiouxFalls;one_stage;True;False;0;3600;1;2;20;100;400;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;15988.390000000003;50.569000005722046;9161.350000000002;8768.170000000002;393.1800000000004;0.0;2371.04;4456.0;15988.390000000003;;;;
lintim;SiouxFalls;SiouxFalls;separated;True;False;0;3600;1;2;20;100;400;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;49495.68799724635;62.58500003814697;20894.912000000004;19662.704;1232.208000000001;0.0;5096.775997246347;9152.0;15988.390000000003;33507.29799724635;8208.0;6144.0;14352.0
lintim;SiouxFalls;SiouxFalls;separated;True;False;0;3600;1;2;20;1;4;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;34541.754;2.691999912261963;20320.530000000024;19442.16400000024;878.3659999997831;0.0;4920.703999999982;8811.88;15988.390000000003;18553.364;89.464;399.17599999999993;488.63999999999993
lintim;SiouxFalls;SiouxFalls;separated;True;False;0;3600;1;2;20;300;1200;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;78199.688;44.22499990463257;20900.408000000003;19662.704000000005;1237.7040000000006;0.0;5091.279999999999;9152.0;15988.390000000003;62211.297999999995;24624.0;18432.0;43056.0
lintim;SiouxFalls;SiouxFalls;one_stage;True;False;0;3600;1;2;20;300;1200;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;15988.390000000003;92.97000002861023;9161.350000000002;8768.170000000002;393.1800000000004;0.0;2371.04;4456.0;15988.390000000003;;;;
lintim;SiouxFalls;SiouxFalls;separated;True;False;0;3600;1;2;20;1000;4000;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;178663.68800000002;66.27099990844727;20900.408000000003;19662.704000000005;1237.7040000000006;0.0;5091.279999999999;9152.0;15988.390000000003;162675.298;82080.0;61440.0;143520.0
lintim;SiouxFalls;SiouxFalls;one_stage;True;False;0;3600;1;2;20;1000;4000;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;15988.390000000003;75.83999991416931;9161.350000000002;8768.170000000002;393.1800000000004;0.0;2371.04;4456.0;15988.390000000003;;;;
lintim;SiouxFalls;SiouxFalls;integrated;True;False;0;3600;1;2;20;100;400;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;45500.49999999738;1188.9570000171661;22146.151999997383;21012.856000000007;1133.295999997378;0.0;5254.347999999999;11636.0;17947.43;27553.069999997384;3391.9999999999995;3072.0;6464.0
lintim;SiouxFalls;SiouxFalls;separated;True;False;0;3600;1;2;20;100;400;10000;-1;0.75;2;30;50;10;10;2;OPTIMAL;49495.68799724635;43.68999981880188;20894.912000000004;19662.704;1232.208000000001;0.0;5096.775997246347;9152.0;15988.390000000003;33507.29799724635;8208.0;6144.0;14352.0
lintim;SiouxFalls;SiouxFalls;integrated;True;False;0;3600;1;2;20;300;1200;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;58020.88000000465;1284.7179999351501;23115.30800000865;21577.612000008652;1537.6959999999995;0.0;5349.571999995994;11268.0;18643.809999999998;39377.07000000464;9072.0;9216.0;18288.0
lintim;SiouxFalls;SiouxFalls;one_stage;True;False;0;3600;1;2;20;100;400;10000;-1;0.75;2;30;50;10;10;2;OPTIMAL;15988.390000000003;88.71200013160706;9161.350000000002;8768.170000000002;393.1800000000004;0.0;2371.04;4456.0;15988.390000000003;;;;
lintim;SiouxFalls;SiouxFalls;separated;True;False;0;3600;1;2;20;100;400;3000;-1;0.75;2;30;50;10;10;2;OPTIMAL;49495.68799724635;73.65499997138977;20894.912000000004;19662.704;1232.208000000001;0.0;5096.775997246347;9152.0;15988.390000000003;33507.29799724635;8208.0;6144.0;14352.0
lintim;SiouxFalls;SiouxFalls;integrated;True;False;0;3600;1;2;20;1000;4000;-5;-1;0.75;2;30;50;10;10;2;OPTIMAL;88501.844;1793.9350001811981;28893.236000000004;27048.780000000002;1844.4560000000006;0.0;6237.407999999998;14011.199999999997;24948.559999999998;63553.284000000014;39360.0;0.0;39360.0
lintim;SiouxFalls;SiouxFalls;one_stage;True;False;0;3600;1;2;20;100;400;3000;-1;0.75;2;30;50;10;10;2;OPTIMAL;15988.390000000003;239.17899990081787;9161.350000000002;8768.170000000002;393.1800000000004;0.0;2371.04;4456.0;15988.390000000003;;;;
lintim;SiouxFalls;SiouxFalls;integrated;True;False;0;3600;1;2;20;1;4;-5;-1;0.75;2;30;50;10;10;9;TIME_LIMIT;35209.99999998869;3614.920000076294;20161.33599999039;19494.651999990725;666.6839999996657;0.0;4942.907999998293;9448.4;15988.389999999741;19221.60999998896;122.23600000000002;535.12;657.356
lintim;SiouxFalls;SiouxFalls;integrated;True;False;0;3600;1;2;20;3;12;-5;-1;0.75;2;30;50;10;10;9;TIME_LIMIT;34598.08800000495;3624.476000070572;19928.896000005105;19080.231999997046;848.6640000080557;0.0;4811.131999999852;9085.2;15988.390000000005;18609.698000004966;262.14000000000004;510.7200000000001;772.8600000000001
lintim;SiouxFalls;SiouxFalls;one_stage;True;False;0;3600;1;2;20;100;400;1000;-1;0.75;2;30;50;10;10;2;OPTIMAL;15988.390000000003;48.930999994277954;9161.350000000002;8768.170000000002;393.1800000000004;0.0;2371.04;4456.0;15988.390000000003;;;;
lintim;SiouxFalls;SiouxFalls;separated;True;False;0;3600;1;2;20;100;400;1000;-1;0.75;2;30;50;10;10;2;OPTIMAL;49495.68799724635;77.61600017547607;20894.912000000004;19662.704;1232.208000000001;0.0;5096.775997246347;9152.0;15988.390000000003;33507.29799724635;8208.0;6144.0;14352.0
lintim;SiouxFalls;SiouxFalls;one_stage;True;False;0;3600;1;2;20;100;400;300;-1;0.75;2;30;50;10;10;2;OPTIMAL;15988.390000000003;29.646000146865845;9161.350000000002;8768.170000000002;393.1800000000004;0.0;2371.04;4456.0;15988.390000000003;;;;
lintim;SiouxFalls;SiouxFalls;separated;True;False;0;3600;1;2;20;100;400;300;-1;0.75;2;30;50;10;10;2;OPTIMAL;49495.68799724635;37.69700002670288;20894.912000000004;19662.704;1232.208000000001;0.0;5096.775997246347;9152.0;15988.390000000003;33507.29799724635;8208.0;6144.0;14352.0
lintim;SiouxFalls;SiouxFalls;integrated;True;False;0;3600;1;2;20;100;400;10000;-1;0.75;2;30;50;10;10;2;OPTIMAL;45500.49999999738;1995.9700000286102;22146.151999997383;21012.856000000007;1133.295999997378;0.0;5254.347999999999;11636.0;17947.43;27553.069999997384;3391.9999999999995;3072.0;6464.0
lintim;SiouxFalls;SiouxFalls;one_stage;True;False;0;3600;1;2;20;100;400;100;-1;0.75;2;30;50;10;10;2;OPTIMAL;15988.390000000003;38.56599998474121;9161.350000000002;8768.170000000002;393.1800000000004;0.0;2371.04;4456.0;15988.390000000003;;;;
lintim;SiouxFalls;SiouxFalls;separated;True;False;0;3600;1;2;20;100;400;100;-1;0.75;2;30;50;10;10;2;OPTIMAL;49495.68799724635;35.70700001716614;20894.912000000004;19662.704;1232.208000000001;0.0;5096.775997246347;9152.0;15988.390000000003;33507.29799724635;8208.0;6144.0;14352.0
