array_job_id;task_id;run_group_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines;WS;RP;EEV_nom;EEV_mean;EVPI;VSS_nom;VSS_mean;procedures_present
12206136;0;g_000;1;1;100;line_consecutive;0.5;1000;0;0;11-12;1,7,8;55805.34999999551;56860.90999999957;57296.33499999839;57296.3349999984;1055.5600000040577;435.4249999988242;435.4249999988315;eev,integrated,separated,ws
12206136;1;g_000;1;1;100;line_consecutive;0.5;1001;0;1;10-11;1,7,10;55473.42;56713.88000000002;58023.90499999839;58023.90499703081;1240.460000000021;1310.0249999983716;1310.0249970307923;eev,integrated,separated,ws
12206136;2;g_000;1;1;100;line_consecutive;0.5;1002;0;2;10-16;1,10;53377.605;54149.60500000002;55900.32999999838;55900.32999999839;772.0000000000146;1750.7249999983617;1750.7249999983687;eev,integrated,separated,ws
12206136;3;g_000;1;1;100;line_consecutive;0.5;1003;0;3;16-18;1;52659.84999999999;53324.045000000006;55021.82999999839;55021.82999999839;664.1950000000143;1697.784999998381;1697.784999998381;eev,integrated,separated,ws
12206136;4;g_000;1;1;100;line_consecutive;0.5;1004;0;4;2-6;2;58649.22000000003;60364.61000000001;61235.3099999984;61235.3099999984;1715.3899999999776;870.6999999983891;870.6999999983891;eev,integrated,separated,ws
12206136;5;g_000;1;1;100;line_consecutive;0.5;1005;0;5;6-8;2;57174.70999999999;58215.33000000001;58779.639999998384;58779.63999999839;1040.6200000000172;564.3099999983751;564.3099999983824;eev,integrated,separated,ws
12206136;6;g_000;1;1;100;line_consecutive;0.5;1006;0;6;8-16;2,10,13;57078.69;58362.380000000034;59573.35499999838;58810.01999999999;1283.6900000000314;1210.974999998347;447.63999999995576;eev,integrated,separated,ws
12206136;7;g_000;1;1;100;line_consecutive;0.5;1007;0;7;16-17;2,13;56436.240000000005;57344.130000000005;57945.2149999984;57889.19;907.8899999999994;601.0849999983984;545.0599999999977;eev,integrated,separated,ws
12206136;8;g_000;1;1;100;line_consecutive;0.5;1008;0;8;17-19;2,13,14;60308.675;60993.63499999944;61877.76999999839;61414.10544037583;684.9599999994389;884.134999998947;420.4704403763899;eev,integrated,separated,ws
12206136;9;g_000;1;1;100;line_consecutive;0.5;1009;0;9;19-20;2;57520.875;58598.40500000001;59162.71499999838;59162.71499999839;1077.5300000000134;564.3099999983679;564.3099999983751;eev,integrated,separated,ws
12206136;10;g_000;1;1;100;line_consecutive;0.5;1010;0;10;3-4;3,4;55065.46000000001;55980.80500000001;57075.83499999839;57075.83499999839;915.3450000000012;1095.0299999983836;1095.0299999983836;eev,integrated,separated,ws
12206136;11;g_000;1;1;100;line_consecutive;0.5;1011;0;11;4-5;3;51140.23999999999;51140.24000002087;51140.23999999839;51140.2399999984;2.0881998352706432e-08;-2.2482709027826783e-08;-2.2475433070212606e-08;eev,integrated,separated,ws
12206136;12;g_000;1;1;100;line_consecutive;0.5;1012;0;12;5-9;3,9;51271.23999999945;51402.240000000005;52420.23999999839;52420.239999998405;131.00000000055297;1017.9999999983849;1017.9999999983992;eev,integrated,separated,ws
12206136;13;g_000;1;1;100;line_consecutive;0.5;1013;0;13;8-9;3,7;51140.23999999999;51140.23999999955;51140.23999999839;51140.23999999839;-4.4383341446518903e-10;-1.1568772606551647e-09;-1.1568772606551647e-09;eev,integrated,separated,ws
12206136;14;g_000;1;1;100;line_consecutive;0.5;1014;0;14;7-8;3,7,11;51140.23999999874;51140.240000000005;51140.23999999839;51140.2399999984;1.266016624867916e-09;-1.6152625903487206e-09;-1.6079866327345371e-09;eev,integrated,separated,ws
12206136;15;g_000;1;1;100;line_consecutive;0.5;1015;0;15;7-18;3,11;51140.23999999999;51140.24000000001;51140.23999999839;51140.23999999839;2.182787284255028e-11;-1.622538547962904e-09;-1.622538547962904e-09;eev,integrated,separated,ws
12206136;16;g_000;1;1;100;line_consecutive;0.5;1016;0;16;1-3;4,8,12;58391.90999999965;58918.000000000015;59192.72499999839;59192.7249999984;526.0900000003676;274.724999998376;274.7249999983833;eev,integrated,separated,ws
12206136;17;g_000;1;1;100;line_consecutive;0.5;1017;0;17;4-11;4;54346.69;55250.21499999997;55779.53499999839;55779.5349999984;903.5249999999652;529.3199999984208;529.3199999984354;eev,integrated,separated,ws
12206136;18;g_000;1;1;100;line_consecutive;0.5;1018;0;18;11-14;4,8,10;55715.63;56294.27999999999;57293.02999999839;57293.0299999984;578.6499999999942;998.7499999983992;998.7499999984066;eev,integrated,separated,ws
12206136;19;g_000;1;1;100;line_consecutive;0.5;1019;0;19;14-23;4,10;54841.905;55396.175;56078.2449999984;56078.2449999984;554.2700000000041;682.069999998399;682.069999998399;eev,integrated,separated,ws
12206136;20;g_000;1;1;100;line_consecutive;0.5;1020;0;20;23-24;4;54286.7;55198.02999992916;55588.29499999839;55588.2949999984;911.329999929163;390.26500006923015;390.26500006923743;eev,integrated,separated,ws
