edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_12;flow_line_13;flow_line_16;flow_line_17;flow_line_18;flow_line_19;flow_line_24;flow_line_25;flow_line_26;flow_line_27
12;2.4;138.04;0.0;0.0;0.0;0.0;138.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;2.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;1.2;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18;1.2;244.97;0.0;0.0;244.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;1.4;117.76000000000002;0.0;0.0;0.0;0.0;117.76000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25;2.0;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26;1.2;187.89000000000001;0.0;0.0;187.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39000000000001833;0.0;0.0;0.0;0.0;0.0
27;1.2;61.73;0.0;0.0;0.0;60.88999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8400000000000034;0.0;0.0;0.0;0.0
28;1.2;91.44999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.16;55.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29;1.2;57.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;20.35;0.0;0.0;0.0;0.0;0.0;0.0
30;1.8;163.60000000000002;0.0;109.99000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.499999999999996;0.0;0.0;23.11;0.0;0.0;0.0;0.0;0.0
31;1.8;225.0;143.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.379999999999995;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0
32;2.6;22.09;0.0;0.0;0.0;0.0;0.0;0.0;22.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33;2.6;19.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34;2.0;150.0;112.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.49999999999999;0.0;0.0;0.0;0.0
35;2.0;107.88000000000004;0.0;107.88000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36;2.33;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5
39;1.6;166.93;116.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;1.4;141.12;0.0;0.0;141.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42;1.6;79.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44;2.6;90.42;0.0;0.0;0.0;0.0;61.68999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.730000000000032;0.0;0.0;0.0;0.0;0.0
45;2.6;120.17999999999995;0.0;0.0;0.0;0.0;0.0;94.33999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.839999999999964;0.0;0.0;0.0;0.0
46;1.8;46.970000000000034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.970000000000034;0.0
47;1.8;16.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.28
48;1.2;177.37;0.0;0.0;0.0;0.0;148.63999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.730000000000032;0.0;0.0;0.0;0.0;0.0
49;1.2;51.06999999999999;0.0;0.0;0.0;0.0;0.0;51.06999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50;2.0;74.02000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.52000000000002;37.5;0.0
52;1.2;68.14999999999999;0.0;0.0;0.0;0.0;0.0;0.0;35.599999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.55;0.0;0.0;0.0
53;1.2;4.189999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.189999999999994;0.0;0.0
54;1.2;135.28;0.0;0.0;104.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.710000000000015;0.0;0.0;0.0
55;1.2;144.67000000000002;0.0;0.0;0.0;124.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.790000000000035;0.0;0.0
57;2.0;103.64000000000001;0.0;103.64000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59;1.4;226.12000000000003;0.0;0.0;0.0;152.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.52000000000003;37.5;0.0
6;1.6;159.89000000000001;0.0;0.0;0.0;0.0;159.89000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63;2.8;105.28999999999999;0.0;0.0;0.0;105.28999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
