edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_12;flow_line_13;flow_line_16;flow_line_17;flow_line_26;flow_line_27
12;2.4;138.04;0.0;0.0;0.0;0.0;138.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;2.0;119.96999999999991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;119.96999999999991;0.0;0.0;0.0
16;1.2;119.96999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;119.96999999999994;0.0;0.0;0.0
18;1.2;200.00000000000009;0.0;0.0;200.00000000000009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;1.4;117.76;0.0;0.0;0.0;0.0;117.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20;2.0;60.88999999999999;0.0;0.0;0.0;60.88999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23;1.2;60.88999999999999;0.0;0.0;0.0;60.88999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24;2.0;142.9200000000001;0.0;0.0;141.5800000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3400000000000034;0.0;0.0;0.0;0.0
25;2.0;38.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.34;0.0;0.0;0.0;0.0;0.0
28;1.2;279.34000000000003;0.0;0.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;91.84;0.0;0.0;0.0
29;1.2;58.690000000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;21.190000000000005;0.0;0.0
30;1.8;140.49000000000004;0.0;106.71000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.78;0.0;0.0;0.0;0.0
31;1.8;200.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0
32;2.6;45.2;0.0;0.0;0.0;0.0;0.0;0.0;45.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33;2.6;40.27000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.02000000000001;0.0;0.0;0.0;0.0;0.0;7.25;0.0;0.0
34;2.0;292.77;115.96;0.0;176.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35;2.0;80.06000000000003;0.0;80.06000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36;2.33;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0
39;1.6;166.93;117.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.16000000000001;0.0;0.0;0.0;0.0;0.0
4;1.4;141.12;0.0;0.0;141.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42;1.6;79.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44;2.6;67.31;0.0;0.0;0.0;0.0;67.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45;2.6;95.17999999999998;0.0;0.0;0.0;0.0;0.0;95.17999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
46;1.8;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0
47;1.8;5.420000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.420000000000002
48;1.2;169.56;0.0;0.0;0.0;0.0;169.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49;1.2;55.25999999999999;0.0;0.0;0.0;0.0;0.0;55.25999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50;2.0;77.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.480000000000004;0.0;37.5;0.0
51;2.0;10.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.25
52;1.2;100.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
53;1.2;13.79000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.79000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54;1.2;122.78;0.0;0.0;122.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55;1.2;148.62999999999997;0.0;0.0;0.0;148.62999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
56;2.0;40.68999999999998;0.0;0.0;0.0;40.68999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57;2.0;83.44000000000003;0.0;83.44000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59;1.4;230.07999999999996;0.0;0.0;0.0;180.07999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0
6;1.6;159.89;0.0;0.0;0.0;0.0;159.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63;2.8;115.53999999999999;0.0;0.0;0.0;115.53999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64;2.0;36.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.71;0.0;0.0;0.0;0.0;0.0;0.0
65;2.0;44.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70;1.8;88.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.96;0.0;0.0;0.0;0.0;0.0;0.0
72;1.8;67.28;0.0;0.0;0.0;0.0;0.0;0.0;67.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73;1.8;87.02000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.02000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75;1.6;200.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
