source;network;scenario_line_data;procedure;optimize_lines;routing_agg;eliminate_subtours;line_repl_allowed;waiting_time_frequency;gap;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;num_od;train_capacity;infrastructure_capacity;max_frequency;num_scenarios;cost_repl_freq;cost_repl_line;repl_budget;status;objective;cost_time;cost_wait;cost_oper;runtime_s;obj_stage1;obj_stage2_exp;repl_cost_exp
lintim;SiouxFalls;SiouxFalls;separated;False;True;True;False;False;0;1;0;1;100;50;12;5;2;1;1000;-5;OPTIMAL;60880.60597253265;59511.72599999995;0.0;1015.9999862749546;0.1979999542236328;26608.680000000008;34271.92597253264;352.8799862577546
lintim;SiouxFalls;SiouxFalls;integrated;False;True;True;False;False;0;1;0;1;100;50;12;5;2;1;1000;-5;OPTIMAL;60827.98;59465.82000000003;0.0;1103.52;1.3950002193450928;26637.15000000001;33932.189999999995;258.64000000000004
lintim;SiouxFalls;SiouxFalls;separated;False;True;True;False;False;0;1;0;1;100;50;12;5;2;1;1000;-5;OPTIMAL;60880.60597253265;59511.72599999995;0.0;1015.9999862749546;0.2050001621246338;26608.680000000008;34271.92597253264;352.8799862577546
lintim;SiouxFalls;SiouxFalls;integrated;False;True;True;False;False;0;1;0;1;100;50;12;5;2;1;1000;-5;OPTIMAL;60827.98;59465.82000000003;0.0;1103.52;1.4090001583099365;26637.15000000001;33932.189999999995;258.64000000000004
