edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_16;flow_line_17;flow_line_22;flow_line_23;flow_line_24;flow_line_25;flow_line_26;flow_line_27
0;5.4;90.80999999999972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.80999999999972;0.0;0.0;0.0;0.0;0.0
1;5.4;36.02999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.02999999999999;0.0;0.0;0.0;0.0
10;1.8;250.00000000000017;100.0;0.0;0.0;0.0;150.00000000000017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;1.8;215.8099999999999;0.0;93.22999999999999;0.0;0.0;0.0;122.5799999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;2.4;337.5;0.0;75.0000000000001;0.0;0.0;0.0;0.0;262.4999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13;2.4;131.5300000000001;32.27000000000003;0.0;0.0;0.0;0.0;0.0;0.0;99.26000000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;2.0;88.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.87;0.0;0.0;0.0;0.0;0.0;0.0
15;2.0;149.50999999999988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;149.50999999999988;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;1.2;373.78000000000003;87.46999999999998;0.0;0.0;0.0;147.69000000000017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.6199999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;1.2;201.89999999999986;0.0;73.9199999999999;0.0;0.0;0.0;66.79999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.17999999999998;0.0;0.0;0.0;0.0;0.0;0.0
18;1.2;350.00000000000006;0.0;0.0;350.00000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;1.2;87.81999999999996;0.0;0.0;0.0;87.81999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;1.4;170.89999999999998;0.0;0.0;0.0;0.0;0.0;0.0;152.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.259999999999987;0.0;0.0;0.0;0.0
20;2.0;112.5;0.0;0.0;0.0;0.0;0.0;112.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21;2.0;31.72;0.0;0.0;0.0;0.0;31.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22;1.2;27.789999999999846;0.0;0.0;0.0;0.0;27.789999999999846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23;1.2;65.57;0.0;0.0;0.0;0.0;0.0;65.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24;2.0;85.79999999999994;0.0;0.0;0.0;0.0;0.0;85.79999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25;2.0;128.89000000000013;0.0;0.0;0.0;0.0;128.89000000000013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
