source;network;scenario_line_data;procedure;optimize_lines;routing_agg;eliminate_subtours;line_repl_allowed;waiting_time_frequency;gap;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;num_od;train_capacity;infrastructure_capacity;max_frequency;num_scenarios;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;status_code;status;objective;runtime_s;cost_time;cost_time_base;cost_time_over;cost_bypass;cost_wait;cost_oper;obj_stage1;obj_stage2_exp;repl_cost_freq_exp;repl_cost_path_exp;repl_cost_exp
lintim;Cross;Cross;integrated;False;True;True;False;False;0;1;2;20;10;10;12;8;2;100;500;-5;-1;1;1;2;OPTIMAL;2711.999974;0.032000065;368;368;0;0;232;1631.999974;1100;1611.999974;480;0;480
lintim;Cross;Cross;separated;False;True;True;False;False;0;1;2;20;10;10;12;8;2;100;500;-5;-1;1;1;2;OPTIMAL;3224;0.003000021;336;336;0;0;264;1664;1100;2124;960;0;960
lintim;Cross;Cross;one_stage;False;True;True;False;False;0;1;2;20;10;10;12;8;2;100;500;-5;-1;1;1;2;OPTIMAL;1100;0.003000021;160;160;0;0;140;800;1100;;;;
