edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_14;flow_line_15;flow_line_16;flow_line_17;flow_line_20;flow_line_21;flow_line_24;flow_line_25;flow_line_26;flow_line_27
10;1.8;149.99999999999994;0.0;0.0;0.0;0.0;149.99999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;1.8;98.62999999999981;0.0;0.0;0.0;0.0;0.0;98.62999999999981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;2.4;185.6999999999999;0.0;0.0;0.0;0.0;0.0;0.0;185.6999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13;2.4;25.310000000000024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.310000000000024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;2.0;35.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.66;0.0;0.0;0.0;0.0;0.0;0.0
15;2.0;183.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;183.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;1.2;314.7300000000001;0.0;0.0;0.0;0.0;132.53999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;182.1900000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;1.2;41.96999999999993;0.0;0.0;0.0;0.0;0.0;5.969999999999924;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0
18;1.2;200.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;1.2;23.48;0.0;0.0;0.0;23.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;1.4;155.68;0.0;0.0;0.0;0.0;0.0;0.0;106.38000000000001;0.0;0.0;0.0;0.0;0.0;49.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20;2.0;50.46000000000002;0.0;0.0;0.0;0.0;0.0;30.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.93000000000002;0.0;0.0;0.0;0.0;0.0
22;1.2;11.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.45;0.0;0.0;0.0;0.0
23;1.2;40.13000000000001;0.0;0.0;0.0;0.0;0.0;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.930000000000014;0.0;0.0;0.0;0.0;0.0
25;2.0;150.00000000000003;0.0;0.0;0.0;0.0;150.00000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26;1.2;229.22000000000003;0.0;0.0;179.22000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0
27;1.2;81.98999999999995;0.0;0.0;0.0;81.98999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
