line;group;nominal;scenario 1;scenario 2
prob;;;0.4;0.6
objective;;14.0;14.0;14.0
cost_time;;4.0;4.0;4.0
cost_wait;;0.0;0.0;0.0
cost_oper;;10.0;10.0;10.0
cost_repl;;;0.0;0.0
0;1;0;0.0;0.0
1;1;0;0.0;0.0
2;2;0;0.0;0.0
3;2;0;0.0;0.0
4;3;0;0.0;0.0
5;3;0;0.0;0.0
6;4;1;1.0;1.0
7;4;1;1.0;1.0
