edge_id;edge_len;flow_total;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_14;flow_line_15;flow_line_16;flow_line_17;flow_line_20;flow_line_21;flow_line_22;flow_line_23;flow_line_24;flow_line_25;flow_line_26;flow_line_27
0;5.4;4.015000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.015000000000001;0.0;0.0;0.0;0.0;0.0
1;5.4;11.095000000001022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.095000000001022;0.0;0.0;0.0;0.0
10;1.8;150.0;0.0;0.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;1.8;94.09499999999895;0.0;0.0;0.0;94.09499999999895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;2.4;222.24500000000057;0.0;0.0;0.0;0.0;222.24500000000057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;2.0;15.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;2.0;156.15999999999894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;156.15999999999894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;1.2;276.175;0.0;0.0;121.44500000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;154.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;1.2;48.989999999999995;0.0;0.0;0.0;33.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18;1.2;200.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;1.2;13.640000000000008;0.0;13.640000000000008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;1.4;140.57000000000102;0.0;0.0;0.0;0.0;140.57000000000102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20;2.0;114.055;0.0;0.0;0.0;98.185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23;1.2;114.05499999999995;0.0;0.0;0.0;98.185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.869999999999948;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24;2.0;33.64;0.0;0.0;0.0;33.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25;2.0;101.07499999999997;0.0;0.0;101.07499999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26;1.2;249.99999999999997;199.99999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0
