array_job_id;task_id;run_group_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines;WS;RP;EEV_nom;EEV_mean;EVPI;VSS_nom;VSS_mean;procedures_present;source;network;scenario_line_data;routing_agg;waiting_time_frequency;gap;time_limit;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;num_od;train_capacity;infrastructure_capacity;max_frequency;threads;scenario_infra_id;scenario_prob_id
12306540;0;g_000;1;1;38;line_consecutive;0.5;1000;0;0;11-12;1,7,8;53757.192;54230.132000000034;54882.3069999992;54882.30699999946;472.9400000000314;652.1749999991662;652.1749999994281;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;10;0.75;2;55;50;10;10;16;1000;1000
12306540;1;g_000;1;1;38;line_consecutive;0.5;1001;0;1;10-11;1,7,10;54514.11499999992;55226.02000000001;56165.72199999973;56165.722;711.9050000000934;939.701999999721;939.7019999999902;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;10;0.75;2;55;50;10;10;16;1001;1001
12306540;2;g_000;1;1;38;line_consecutive;0.5;1002;0;2;10-16;1,10;52975.765;53837.22000000001;55286.14498594973;55286.144985949984;861.455000000009;1448.9249859497213;1448.924985949976;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;10;0.75;2;55;50;10;10;16;1002;1002
12306540;3;g_000;1;1;38;line_consecutive;0.5;1003;0;3;16-18;1;52094.34;52720.29499999991;54378.68499999973;54378.685;625.9549999999144;1658.3899999998175;1658.3900000000867;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;10;0.75;2;55;50;10;10;16;1003;1003
12306540;4;g_000;1;1;38;line_consecutive;0.5;1004;0;4;2-6;2;53941.77;54333.50000000001;54734.774999999725;54734.775;391.7300000000105;401.2749999997177;401.2749999999942;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;10;0.75;2;55;50;10;10;16;1004;1004
12306540;5;g_000;1;1;38;line_consecutive;0.5;1005;0;5;6-8;2;53941.770000000535;54333.50000000001;54734.77499999973;54734.775;391.72999999947206;401.27499999972497;401.2749999999942;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;10;0.75;2;55;50;10;10;16;1005;1005
12306540;6;g_000;1;1;38;line_consecutive;0.5;1006;0;6;8-16;2,10,13;54504.560000000085;54907.210000000014;55956.48999999973;55524.15499999948;402.6499999999287;1049.279999999715;616.9449999994686;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;10;0.75;2;55;50;10;10;16;1006;1006
12306540;7;g_000;1;1;38;line_consecutive;0.5;1007;0;7;16-17;2,13;54147.56999999999;54476.04000000001;55250.17499999973;55250.175;328.4700000000157;774.1349999997183;774.1349999999948;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;10;0.75;2;55;50;10;10;16;1007;1007
12306540;8;g_000;1;1;38;line_consecutive;0.5;1008;0;8;17-19;2,13,14;55103.821;55561.6295;56441.07549999973;56008.7405;457.8084999999992;879.4459999997271;447.1109999999972;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;10;0.75;2;55;50;10;10;16;1008;1008
12306540;9;g_000;1;1;38;line_consecutive;0.5;1009;0;9;19-20;2;53941.77;54333.5;54734.77499999973;54734.775;391.7300000000032;401.2749999997322;401.2750000000015;eev,integrated,separated,ws;lintim;SiouxFalls;SiouxFalls;True;False;1e-05;6000;1;2;20;50;200;-5;10;0.75;2;55;50;10;10;16;1009;1009
