line;group;nominal_freq;nominal_path;scenario 1_freq;scenario 1_path;scenario 2_freq;scenario 2_path
prob;;;;0.4;;0.6;
objective;;2320.0;;9340.0;;2320.0;
cost_time;;120.0;;240.0;;120.0;
cost_bypass;;0.0;;0.0;;0.0;
cost_wait;;200.0;;100.0;;200.0;
cost_oper;;2000.0;;3000.0;;2000.0;
cost_repl;;;;6000.0;;0.0;
0;1;5;1,3,4;0.0;1,3,4;5.0;1,3,4
1;1;5;4,3,1;0.0;4,3,1;5.0;4,3,1
2;2;5;2,3,5;5.0;2,3,5;5.0;2,3,5
3;2;5;5,3,2;5.0;5,3,2;5.0;5,3,2
4;3;0;1,2;5.0;1,2;0.0;1,2
5;3;0;2,1;5.0;2,1;0.0;2,1
