edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_12;flow_line_13;flow_line_14;flow_line_15;flow_line_16;flow_line_17;flow_line_20;flow_line_21;flow_line_22;flow_line_23;flow_line_26;flow_line_27
2;1.4;230.7800000000959;0.0;0.0;0.0;0.0;0.0;0.0;118.74999999999984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.5300000000001;0.0;0.0;0.0;0.0;0.0;0.0;37.50000000009595;0.0;0.0
20;2.0;116.85999999999999;0.0;0.0;0.0;0.0;0.0;52.76999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.59000000000001;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0
21;2.0;95.39999999999996;0.0;0.0;0.0;0.0;75.25999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.140000000000004;0.0;0.0;0.0;0.0
22;1.2;108.97000000001137;0.0;0.0;0.0;0.0;71.46999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.50000000001139;0.0;0.0;0.0;0.0
23;1.2;82.97999999999996;0.0;0.0;0.0;0.0;0.0;45.47999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0
24;2.0;83.07000000000002;0.0;0.0;37.47000000000002;0.0;0.0;15.25999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.340000000000032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25;2.0;221.42000000001644;0.0;0.0;0.0;112.50000000001643;71.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28;1.2;379.8200000000139;0.0;0.0;112.93000000001406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.64000000000001;0.0;0.0;219.24999999999986;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29;1.2;337.50000000006276;0.0;0.0;0.0;112.50000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;187.50000000006273;0.0;0.0;0.0;0.0;0.0;0.0
3;1.4;21.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.11000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.97999999999999;0.0;0.0;0.0
30;1.8;221.87499999999994;0.0;184.37499999999991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.500000000000014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31;1.8;300.0000000000001;250.0000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32;2.6;168.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;107.96000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.00999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33;2.6;294.2650000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;138.11500000000012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;156.15;0.0;0.0;0.0;0.0;0.0;0.0
34;2.0;300.00000000000017;187.5;0.0;112.50000000000018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35;2.0;190.69999999999982;0.0;122.60999999999981;0.0;68.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36;2.33;150.0000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0000000000001
37;2.33;90.41000000000017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.41000000000017;0.0
38;1.6;36.42999999999993;0.0;26.40999999999991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0600000000000165;0.0;6.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39;1.6;315.85;187.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.480000000000004;0.0;80.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;1.4;150.0;0.0;0.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
