source;network;scenario_line_data;procedure;optimize_lines;routing_agg;eliminate_subtours;line_repl_allowed;waiting_time_frequency;gap;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;num_od;train_capacity;infrastructure_capacity;max_frequency;num_scenarios;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;status_code;status;objective;runtime_s;cost_time;cost_time_base;cost_time_over;cost_bypass;cost_wait;cost_oper;obj_stage1;obj_stage2_exp;repl_cost_freq_exp;repl_cost_path_exp;repl_cost_exp
lintim;Cross;Cross;integrated;False;True;True;False;False;0;1;2;20;10;10;12;8;2;100;500;-5;-1;1;1;2;OPTIMAL;2711.9999743999997;0.03400015830993652;368.0;368.0;0.0;0.0;232.0;1631.9999744;1100.0;1611.9999744;480.0;0.0;480.0
lintim;Cross;Cross;separated;False;True;True;False;False;0;1;2;20;10;10;12;8;2;100;500;-5;-1;1;1;2;OPTIMAL;3224.0;0.0019998550415039062;336.0;336.0;0.0;0.0;264.0;1664.0;1100.0;2124.0;960.0;0.0;960.0
lintim;Cross;Cross;simple;False;True;True;False;False;0;1;2;20;10;10;12;8;2;100;500;-5;-1;1;1;2;OPTIMAL;1100.0;0.003999948501586914;160.0;160.0;0.0;0.0;140.0;800.0;;;;;
