edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_14;flow_line_15;flow_line_16;flow_line_17;flow_line_18;flow_line_19;flow_line_22;flow_line_23;flow_line_24;flow_line_25;flow_line_26;flow_line_27
0;5.4;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0
1;5.4;16.859999999999815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.859999999999815;0.0;0.0;0.0;0.0
10;1.8;250.00000000000003;50.0;0.0;0.0;0.0;200.00000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;1.8;187.50000000000026;0.0;37.50000000000022;0.0;0.0;0.0;150.00000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;2.4;281.12000000000023;0.0;37.50000000000022;0.0;0.0;0.0;0.0;243.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13;2.4;81.33999999999983;20.96;0.0;0.0;0.0;0.0;0.0;0.0;60.37999999999984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;2.0;87.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;2.0;122.1300000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;122.1300000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;1.2;363.5200000000003;50.0;0.0;0.0;0.0;185.53000000000037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127.98999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;1.2;193.4700000000002;0.0;21.809999999999995;0.0;0.0;0.0;98.52000000000008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.14000000000014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18;1.2;350.0;0.0;0.0;350.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
