source;network;scenario_line_data;procedure;routing_agg;waiting_time_frequency;gap;time_limit;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;num_od;train_capacity;infrastructure_capacity;max_frequency;status_code;status;objective;runtime_s;cost_time;cost_time_base;cost_time_over;cost_bypass;cost_wait;cost_oper;obj_stage1;obj_stage2_exp;repl_cost_freq_exp;repl_cost_path_exp;repl_cost_exp
lintim;SiouxFalls;SiouxFalls;separated;True;False;0;3600;1;2;20;100;400;-5;-1;0.8;2.0;50;50;10;10;2;OPTIMAL;68998.072;2.86899995803833;30708.868;30112.952;595.9159999999999;0.0;7319.443999999999;11748.959999999997;23001.47;45996.602;10004.8;9216.0;19220.8
lintim;SiouxFalls;SiouxFalls;one_stage;True;False;0;3600;1;2;20;100;400;-5;-1;0.8;2.0;50;50;10;10;2;OPTIMAL;23001.47;2.990999937057495;13919.25;13691.93;227.31999999999982;0.0;3437.0199999999995;5645.199999999999;23001.47;;;;
lintim;SiouxFalls;SiouxFalls;integrated;True;False;0;3600;1;2;20;100;400;-5;-1;0.9;2.0;50;50;10;10;2;OPTIMAL;62289.84600000001;910.2149999141693;32179.10600000001;31618.69400000001;560.4120000000004;0.0;7792.339999999998;13150.400000000001;25136.43;37153.416000000034;3024.0;6144.0;9168.0
lintim;SiouxFalls;SiouxFalls;separated;True;False;0;3600;1;2;20;100;400;-5;-1;0.9;2.0;50;50;10;10;2;OPTIMAL;68460.12;3.7939999103546143;30140.74;30078.879999999997;61.85999999999984;0.0;7349.619999999999;11748.959999999997;22774.03;45686.09;10004.8;9216.0;19220.8
lintim;SiouxFalls;SiouxFalls;one_stage;True;False;0;3600;1;2;20;100;400;-5;-1;0.9;2.0;50;50;10;10;2;OPTIMAL;22774.03;3.674999952316284;13686.010000000002;13676.930000000002;9.079999999999927;0.0;3442.8199999999993;5645.199999999999;22774.03;;;;
lintim;SiouxFalls;SiouxFalls;integrated;True;False;0;3600;1;2;20;100;400;-5;-1;1.0;2.0;50;50;10;10;2;OPTIMAL;61622.412;905.3760001659393;31593.372000000003;31593.372000000003;0.0;0.0;7710.639999999998;13150.400000000001;24899.460000000006;36722.95200000001;3024.0;6144.0;9168.0
lintim;SiouxFalls;SiouxFalls;separated;True;False;0;3600;1;2;20;100;400;-5;-1;1.0;2.0;50;50;10;10;2;OPTIMAL;70138.272;6.105999946594238;30047.719999999998;30047.719999999998;0.0;0.0;7306.391999999998;11619.359999999997;22600.47;47537.801999999996;11948.8;9216.0;21164.8
lintim;SiouxFalls;SiouxFalls;one_stage;True;False;0;3600;1;2;20;100;400;-5;-1;1.0;2.0;50;50;10;10;2;OPTIMAL;22600.47;5.619999885559082;13669.07;13669.07;0.0;0.0;3430.1999999999994;5501.199999999999;22600.47;;;;
lintim;SiouxFalls;SiouxFalls;integrated;True;False;0;3600;1;2;20;100;400;-5;-1;0.5;4.0;50;50;10;10;2;OPTIMAL;74875.25399999996;2273.361999988556;35767.02199999999;30611.059999999987;5155.9619999999995;0.0;7723.431999999997;18696.799999999996;28898.889999999985;45976.364;3472.0;9216.0;12688.0
lintim;SiouxFalls;SiouxFalls;separated;True;False;0;3600;1;2;20;100;400;-5;-1;0.5;4.0;50;50;10;10;2;OPTIMAL;82447.042;2.2119998931884766;36861.55000000001;30293.770000000004;6567.780000000001;0.0;7325.811999999998;15713.280000000002;26505.18;55941.862;10258.400000000001;12288.0;22546.4
lintim;SiouxFalls;SiouxFalls;one_stage;True;False;0;3600;1;2;20;100;400;-5;-1;0.5;4.0;50;50;10;10;2;OPTIMAL;26505.18;2.255000114440918;15175.34;13736.93;1438.4099999999999;0.0;3388.6399999999994;7941.200000000001;26505.18;;;;
