edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_14;flow_line_15;flow_line_16;flow_line_17;flow_line_20;flow_line_21;flow_line_22;flow_line_23;flow_line_24;flow_line_25;flow_line_26;flow_line_27
18;1.2;250.00000000000344;0.0;0.0;250.00000000000344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;1.2;47.76000000176975;0.0;0.0;0.0;47.76000000176975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;1.4;130.18999999999983;0.0;0.0;0.0;0.0;0.0;0.0;103.38999999999982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.8;0.0;0.0;0.0;0.0
20;2.0;130.50000003097563;0.0;0.0;0.0;0.0;0.0;97.47000000915952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.030000021816114;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23;1.2;100.30000003597563;0.0;0.0;0.0;0.0;0.0;67.27000000915952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.03000002681611;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24;2.0;42.870000009159256;0.0;9.55;0.0;0.0;0.0;33.32000000915925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25;2.0;147.4199999991326;0.0;0.0;0.0;0.0;147.4199999991326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26;1.2;300.0000000000002;0.0;0.0;250.00000000000026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0
27;1.2;113.96999999337255;0.0;9.55;0.0;104.41999999337256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28;1.2;249.99999999999986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;249.99999999999986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29;1.2;114.91999999746574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;114.91999999746574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3;1.4;33.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.47;0.0;0.0;0.0;0.0;0.0
32;2.6;157.070000000845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.580000000841;0.0;0.0;0.0;0.0;0.0;46.490000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33;2.6;215.7499999967911;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.82000000000006;0.0;0.0;0.0;0.0;0.0;85.42999999679105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34;2.0;50.00000000000014;50.00000000000014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36;2.33;90.79999999999599;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.79999999999599
37;2.33;59.96000000000025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.96000000000025;0.0
38;1.6;6.94;0.0;6.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39;1.6;100.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;1.4;249.7599999999995;0.0;0.0;249.7599999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40;5.4;14.879999999999768;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.879999999999768;0.0;0.0;0.0;0.0
41;5.4;9.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.15;0.0;0.0;0.0;0.0;0.0
42;1.6;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
43;1.6;6.339999999216568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.339999999216568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44;2.6;284.28000000000026;37.5;0.0;0.0;0.0;0.0;0.0;209.28000000000026;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45;2.6;235.57000000589125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;198.07000000000005;0.0;0.0;0.0;0.0;0.0;37.50000000589121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
46;1.8;199.9999999999999;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;149.9999999999999;0.0
47;1.8;108.73000002013035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;108.73000002013035
48;1.2;271.92000000000036;0.0;0.0;0.0;0.0;0.0;0.0;271.92000000000036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49;1.2;78.80999999738596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.80999999738596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;1.4;7.86;0.0;0.0;0.0;7.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50;2.0;199.19999999911226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.20000000057263;0.0;0.0;0.0;0.0;0.0;0.0;37.5;112.49999999853965;0.0
51;2.0;139.38000002017543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.139999999325177;0.0;0.0;0.0;0.0;37.500000000000234;0.0;0.0;73.74000002085002
52;1.2;217.060000000841;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;167.05999999999608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.000000000844906;0.0;0.0;0.0
53;1.2;113.14999999999988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.33999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.809999999999903;0.0;0.0
54;1.2;199.08000002159008;0.0;0.0;162.7700000215898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.31000000000027;0.0;0.0;0.0
55;1.2;257.3999999755364;0.0;0.0;0.0;219.89999997553642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0
57;2.0;50.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58;1.4;73.76000001981289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.450000000000234;0.0;0.0;46.31000001981266
59;1.4;405.5499999822554;0.0;0.0;0.0;227.87999998225538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.69;136.98;0.0
6;1.6;312.67;0.0;0.0;0.0;0.0;104.94;0.0;207.73000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60;5.76;17.539999990840485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.539999990840485;0.0;0.0;0.0;0.0;0.0;0.0
61;5.76;33.03000002681611;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.03000002681611;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63;2.8;169.46999996350843;0.0;0.0;0.0;169.46999996350843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64;2.0;31.57999999896264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.57999999896264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
65;2.0;108.83999999942732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;108.83999999942732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66;2.56;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0;0.0
68;1.6;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0
69;1.6;7.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.43;0.0;0.0;0.0
7;1.6;13.989999999999982;0.0;0.0;0.0;0.0;0.0;6.809999999999981;0.0;7.1800000000000015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70;1.8;83.44999999896264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83.44999999896264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
71;1.8;111.08999999994342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;111.08999999994342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72;1.8;143.79000000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143.79000000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73;1.8;171.0099999976733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;171.0099999976733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
74;1.6;26.620000000040093;0.0;0.0;0.0;0.0;0.0;0.0;26.620000000040093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75;1.6;224.99999999874245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;224.99999999874245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2.4;6.809999999999981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.809999999999981;0.0;0.0;0.0;0.0
9;2.4;105.01999999931486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;67.51999999931486;0.0;0.0;0.0;0.0;0.0
