edge_id;edge_len;flow_total;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_14;flow_line_15;flow_line_16;flow_line_17;flow_line_22;flow_line_23;flow_line_24;flow_line_25;flow_line_26;flow_line_27
10;1.8;199.88000000000054;0.0;0.0;199.88000000000054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;1.8;119.30999999999938;0.0;0.0;0.0;119.30999999999938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;2.4;199.83000000000015;0.0;0.0;0.0;0.0;199.83000000000015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13;2.4;39.689999999999486;0.0;0.0;0.0;0.0;0.0;39.689999999999486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;2.0;15.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.05;0.0;0.0;0.0;0.0;0.0;0.0
15;2.0;163.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;163.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;1.2;337.50000000000057;0.0;0.0;150.00000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;187.5000000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;1.2;78.56999999999938;0.0;0.0;0.0;63.519999999999385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.05;0.0;0.0;0.0;0.0;0.0;0.0
18;1.2;200.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;1.2;13.64;0.0;13.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;1.4;133.49;0.0;0.0;0.0;0.0;103.98000000000079;0.0;0.0;0.0;0.0;0.0;29.50999999999923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20;2.0;103.64;0.0;0.0;0.0;103.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23;1.2;103.64;0.0;0.0;0.0;103.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24;2.0;33.64;0.0;0.0;0.0;33.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25;2.0;154.36000000000055;0.0;0.0;154.36000000000055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26;1.2;308.74000000000103;158.74000000000052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0000000000005;0.0;0.0;0.0
27;1.2;83.33999999999999;0.0;67.83999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.5;0.0;0.0
28;1.2;208.03999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;208.03999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29;1.2;86.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86.9;0.0;0.0;0.0;0.0;0.0;0.0
32;2.6;109.25000000000003;0.0;0.0;0.0;0.0;0.0;0.0;58.93000000000061;0.0;0.0;0.0;0.0;0.0;50.319999999999425;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33;2.6;41.12999999999958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.88;0.0;0.0;0.0;0.0;0.0;19.249999999999584;0.0;0.0;0.0;0.0;0.0;0.0
36;2.33;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0
37;2.33;37.50000000000043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.50000000000043;0.0
39;1.6;99.99999999999923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.99999999999923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;1.4;154.29;154.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40;5.4;37.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.6;0.0;0.0;0.0;0.0
42;1.6;130.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44;2.6;102.33000000000052;0.0;0.0;0.0;0.0;102.33000000000052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45;2.6;173.74000000000058;0.0;0.0;0.0;0.0;0.0;134.6600000000006;0.0;0.0;0.0;0.0;0.0;39.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
46;1.8;50.000000000000576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.000000000000576;0.0
47;1.8;50.00000000000058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.00000000000058
48;1.2;199.99999999999994;0.0;0.0;0.0;0.0;199.99999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49;1.2;84.66;0.0;0.0;0.0;0.0;0.0;84.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50;2.0;154.48999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.219999999999427;0.0;0.0;0.0;0.0;105.30000000000061;28.969999999999946;0.0
51;2.0;22.279999999999568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019999999999566143;0.0;0.0;0.0;0.0;0.0;22.26
52;1.2;125.27;0.0;0.0;0.0;0.0;0.0;0.0;86.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.00999999999999;0.0;0.0;0.0
53;1.2;70.91999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.47999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.440000000000005;0.0;0.0
54;1.2;166.72;134.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.19;0.0;0.0;0.0
55;1.2;237.68999999999951;0.0;112.34999999999957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;125.33999999999995;0.0;0.0
58;1.4;22.26;22.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59;1.4;335.1900000000004;0.0;147.68999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;37.50000000000043;0.0
6;1.6;262.56000000000176;0.0;0.0;121.180000000001;0.0;141.3800000000008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63;2.8;120.4;0.0;120.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64;2.0;50.87999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.87999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
65;2.0;36.190000000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.190000000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68;1.6;140.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.92;0.0;0.0
70;1.8;53.08999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.08999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
71;1.8;82.38000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.38000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72;1.8;128.43;0.0;0.0;0.0;0.0;0.0;0.0;128.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73;1.8;82.15999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.15999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75;1.6;161.57999999999998;0.0;0.0;0.0;0.0;0.0;161.57999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2.4;29.50999999999923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.50999999999923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
