source;network;scenario_line_data;procedure;optimize_lines;routing_agg;eliminate_subtours;line_repl_allowed;waiting_time_frequency;gap;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;num_od;train_capacity;infrastructure_capacity;max_frequency;num_scenarios;cost_repl_freq;cost_repl_line;repl_budget;status;objective;cost_time;cost_wait;cost_oper;runtime_s;obj_stage1;obj_stage2_exp;repl_cost_exp
lintim;SiouxFalls;SiouxFalls;separated;False;True;True;False;False;0;1;10;50;500;50;12;8;2;1;1000;-5;OPTIMAL;315878.9659999999;125376.95799999998;120806.81999999995;1383.988;8.52999997138977;143608.81;172270.15599999993;495.78799999999995
lintim;SiouxFalls;SiouxFalls;integrated;False;True;True;False;False;0;1;10;50;500;50;12;8;2;1;1000;-5;OPTIMAL;315878.9660000001;125519.31799999997;120664.45999999998;1383.988;232.85300016403198;143608.80999999997;171774.36800000013;495.78799999999995
