array_job_id;task_id;run_group_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines;WS;RP;EEV_nom;EEV_mean;EVPI;VSS_nom;VSS_mean;procedures_present
12219553;23;g_000;1;1;5;line_consecutive;0.5;1023;4;3;14-15;14;73558.311158664;79564.07699995347;73858.38799101225;73858.38799325279;6005.765841289467;-5705.689008941219;-5705.689006700675;eev,integrated,separated,ws
12219553;24;g_000;1;1;5;line_consecutive;0.5;1024;4;4;6-8;2;85525.22457208752;89573.87648482287;82175.96032083995;81197.0093578597;4048.651912735353;-7397.916163982925;-8376.867126963174;eev,integrated,separated,ws
12219553;25;g_000;1;1;5;line_consecutive;0.5;1025;5;0;14-15;14;96770.1002444064;99161.14852651904;97239.17763509438;97239.17767132306;2391.048282112635;-1921.9708914246585;-1921.9708551959773;eev,integrated,separated,ws
12219553;26;g_000;1;1;5;line_consecutive;0.5;1026;5;1;7-18;3,11;98777.1649360112;105070.91977346322;97553.61793371152;97553.61796688387;6293.754837452012;-7517.301839751701;-7517.301806579344;eev,integrated,separated,ws
12219553;27;g_000;1;1;5;line_consecutive;0.5;1027;5;2;5-6;9;98993.5521004084;104332.37238336269;97219.18517761349;97219.18520457936;5338.820282954286;-7113.1872057492;-7113.187178783322;eev,integrated,separated,ws
12219553;28;g_000;1;1;5;line_consecutive;0.5;1028;5;3;17-19;2,13,14;156853.610946678;212119.18026077905;116925.52561967114;129990.08722362232;55265.56931410104;-95193.6546411079;-82129.09303715672;eev,integrated,separated,ws
12219553;29;g_000;1;1;5;line_consecutive;0.5;1029;5;4;20-22;11;97017.94126218934;100931.280545905;95763.21019803;95763.21020850404;3913.339283715657;-5168.070347874993;-5168.070337400961;eev,integrated,separated,ws
12219553;30;g_000;1;1;5;line_consecutive;0.5;1030;6;0;9-10;7,9;123730.96346184544;128916.8109388092;119529.3858544058;119529.38587357991;5185.847476963754;-9387.425084403396;-9387.425065229285;eev,integrated,separated,ws
12219553;31;g_000;1;1;5;line_consecutive;0.5;1031;6;1;4-5;3;113304.70352451126;120977.21593193788;114107.42913371995;114107.42915849225;7672.5124074266205;-6869.7867982179305;-6869.786773445638;eev,integrated,separated,ws
12219553;32;g_000;1;1;5;line_consecutive;0.5;1032;6;2;5-9;3,9;121405.2335306824;121630.8750639702;117942.4383078472;119898.19873234224;225.6415332878096;-3688.436756123003;-1732.6763316279685;eev,integrated,separated,ws
