edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_14;flow_line_16;flow_line_17;flow_line_20;flow_line_21;flow_line_22;flow_line_23;flow_line_26;flow_line_27
57;2.0;140.78;0.0;140.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59;1.4;211.27;0.0;0.0;0.0;97.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;113.94000000000001;0.0
6;1.6;195.22999999999996;0.0;0.0;0.0;0.0;75.0;0.0;120.22999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61;5.76;30.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.29;0.0;0.0;0.0;0.0;0.0
63;2.8;75.0;0.0;0.0;0.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64;2.0;19.22999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.22999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
65;2.0;54.459999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.459999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66;2.56;37.500000000000014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.500000000000014;0.0;0.0;0.0;0.0
70;1.8;61.709999999999916;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.709999999999916;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72;1.8;74.99999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.99999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73;1.8;75.00000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.00000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75;1.6;168.0999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;168.0999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;2.4;40.58000000000009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.47000000000004;0.0;0.0;0.0;0.0;0.0;5.110000000000049;0.0;0.0
9;2.4;3.6600000000000286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6600000000000286;0.0;0.0;0.0
