edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_4;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_14;flow_line_16;flow_line_20;flow_line_21;flow_line_23;flow_line_26;flow_line_27
1;5.4;87.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.18;0.0;0.0
10;1.8;62.88999999999997;0.0;0.0;62.88999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;2.4;75.57000000000004;0.0;0.0;0.0;75.57000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;2.0;179.78000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;179.78000000000003;0.0;0.0;0.0;0.0;0.0
16;1.2;242.67000000000002;0.0;0.0;92.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;0.0;0.0;0.0;0.0;0.0
2;1.4;145.51;0.0;0.0;0.0;76.10000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.40999999999997;0.0;0.0
20;2.0;24.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.82;0.0;0.0;0.0;0.0
21;2.0;74.75999999999999;0.0;0.0;74.75999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22;1.2;74.75999999999999;0.0;0.0;74.75999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23;1.2;24.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.82;0.0;0.0;0.0;0.0
25;2.0;149.10999999999999;0.0;0.0;149.10999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28;1.2;93.56000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.56000000000002;0.0;0.0;0.0;0.0;0.0
30;1.8;67.84999999999997;0.0;67.84999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31;1.8;112.5;112.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32;2.6;23.110000000000035;0.0;0.0;0.0;0.0;0.0;23.110000000000035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33;2.6;20.55;0.0;0.0;0.0;0.0;0.0;0.0;20.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34;2.0;149.99999999999997;149.99999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35;2.0;51.77;0.0;51.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36;2.33;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
