line;group;nominal;scenario 1;scenario 2
prob;;;0.4;0.6
objective;;424.0;930.0;424.0
cost_time;;4.0;10.0;4.0
cost_wait;;20.0;20.0;20.0
cost_oper;;400.0;400.0;400.0
cost_repl;;;500.0;0.0
0;1;1;1.0;1.0
1;1;1;1.0;1.0
2;2;1;1.0;1.0
3;2;1;1.0;1.0
4;3;0;0.0;0.0
5;3;0;0.0;0.0
