edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_16;flow_line_17;flow_line_18;flow_line_19;flow_line_22;flow_line_23;flow_line_24;flow_line_25;flow_line_26;flow_line_27
1;5.4;4.289999999999964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.289999999999964;0.0;0.0;0.0;0.0
10;1.8;28.279999999999998;0.0;0.0;0.0;0.0;28.279999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;1.8;14.810000000000121;0.0;0.0;0.0;0.0;0.0;14.810000000000121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;2.4;149.9999999999999;0.0;0.0;0.0;0.0;0.0;0.0;149.9999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;2.0;24.23000000046924;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.23000000046924;0.0;0.0
15;2.0;139.3699999999984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;26.869999999998413;0.0;0.0;0.0;75.0;0.0;0.0;0.0
16;1.2;183.00999999999829;0.0;0.0;0.0;0.0;33.00999999999829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;37.5;0.0;0.0;0.0;75.0;0.0;0.0;0.0
17;1.2;24.23000000046924;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.23000000046924;0.0;0.0
18;1.2;219.58000000000004;0.0;0.0;112.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.08000000000003;0.0;0.0;0.0;75.0;0.0;0.0
19;1.2;4.459999999530762;0.0;0.0;0.0;4.459999999530762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;1.4;137.78000000000017;0.0;0.0;0.0;0.0;0.0;0.0;101.73999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.040000000000205;0.0;0.0;0.0;0.0
20;2.0;20.2;0.0;0.0;0.0;0.0;0.0;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21;2.0;50.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22;1.2;50.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23;1.2;20.2;0.0;0.0;0.0;0.0;0.0;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24;2.0;112.5;0.0;0.0;112.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25;2.0;112.50000000034845;0.0;0.0;0.0;112.50000000034845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28;1.2;298.7900000000001;0.0;0.0;135.35000000193386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;37.5;0.0;0.0;0.0;75.93999999806621;0.0;0.0;0.0
29;1.2;157.0800000004692;0.0;0.0;0.0;112.49999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.35;0.0;0.0;0.0;0.0;0.0;24.23000000046924;0.0;0.0
30;1.8;206.11999999913385;0.0;168.61999999913385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31;1.8;289.7399999999991;252.23999999999913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0;0.0
32;2.6;51.430000001972886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.07000000197294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.35999999999994;0.0;0.0;0.0
33;2.6;75.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.730000000000004;0.0;0.0
34;2.0;325.5199999999779;325.5199999999779;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35;2.0;162.59000000008638;0.0;162.59000000008638;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36;2.33;188.51000000021162;0.0;0.0;112.49999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.51000000021164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.49999999999999
37;2.33;142.83;0.0;0.0;0.0;112.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.330000000000002;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0
39;1.6;252.29999999999933;252.29999999999933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;1.4;150.0;0.0;0.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41;5.4;33.169999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.169999999999995;0.0;0.0;0.0;0.0;0.0
42;1.6;59.59000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.59000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
