array_job_id;task_id;run_group_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines;WS;RP;EEV_nom;EEV_mean;EVPI;VSS_nom;VSS_mean;procedures_present;source;network;scenario_line_data;routing_agg;waiting_time_frequency;gap;time_limit;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;num_od;train_capacity;infrastructure_capacity;max_frequency;threads;scenario_infra_id;scenario_prob_id
12436270;0;g_000;1;1;30;line_consecutive;0.5;1000;0;0;19-23;11;5367193.75;5368643.75;5369753.75;5368783.75;1450.0;1110.0;140.0;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1000;1000
12436270;1;g_000;1;1;30;line_consecutive;0.5;1001;0;1;15-21;7;6442525.0;6443157.5;6443302.5;6445937.5;632.5;145.0;2780.0;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1001;1001
12436270;2;g_000;1;1;30;line_consecutive;0.5;1002;0;2;19-20;4;5332588.75;5335326.25;5337187.5;5336217.498777449;2737.5;1861.25;891.248777449131;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1002;1002
12436270;3;g_000;1;1;30;line_consecutive;0.5;1003;0;3;3-8;6,12;5341295.0;5344161.25;5345340.0;5345340.0;2866.25;1178.75;1178.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1003;1003
12436270;4;g_000;1;1;30;line_consecutive;0.5;1004;0;4;14-19;4;5341305.0;5344042.5;5345482.5;5344512.498777449;2737.5;1440.0;469.998777449131;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1004;1004
12436270;5;g_000;1;1;30;line_consecutive;0.5;1005;0;5;1-13;3;5367537.5;5370733.75;5372352.5;5389682.5;3196.25;1618.75;18948.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1005;1005
12436270;6;g_000;1;1;30;line_consecutive;0.5;1006;0;6;8-21;12;5345195.0;5349500.0;5350678.75;5350678.75;4305.0;1178.75;1178.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1006;1006
12436270;7;g_000;1;1;30;line_consecutive;0.5;1007;0;7;7-14;4;5332116.25;5334846.25;5335956.25;5334986.248777449;2730.0;1110.0;139.998777449131;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1007;1007
12436270;8;g_000;1;1;30;line_consecutive;0.5;1008;0;8;18-23;2,11;5403202.5;5404706.25;5405816.25;12719245.0;1503.75;1110.0;7314538.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1008;1008
12436270;9;g_000;1;1;30;line_consecutive;0.5;1009;0;9;8-25;1;5343237.5;5346537.5;5348566.25;5348566.25;3300.0;2028.75;2028.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1009;1009
12436270;10;g_000;1;1;30;line_consecutive;0.5;1010;0;10;28-30;3;5334963.75;5337023.749258158;5338761.25;5356091.25;2059.999258157797;1737.5007418422028;19067.500741842203;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1010;1010
12436270;11;g_000;1;1;30;line_consecutive;0.5;1011;0;11;5-8;6;5338701.25;5341731.25;5342910.0;5342910.0;3030.0;1178.75;1178.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1011;1011
12436270;12;g_000;1;1;30;line_consecutive;0.5;1012;0;12;6-7;4,10;5374077.5;5377292.5;5378471.25;8600597.499538876;3215.0;1178.75;3223304.999538876;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1012;1012
12436270;13;g_000;1;1;30;line_consecutive;0.5;1013;0;13;7-17;10;5370847.5;5376002.5;5379583.75;7589637.5;5155.0;3581.25;2213635.0;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1013;1013
12436270;14;g_000;1;1;30;line_consecutive;0.5;1014;0;14;15-24;5;6442361.25;6443676.25;6443676.25;6443676.25;1315.0;0.0;0.0;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1014;1014
12436270;15;g_000;1;1;30;line_consecutive;0.5;1015;0;15;10-15;7;6447392.5;6447392.5;6447392.5;6450027.5;0.0;0.0;2635.0;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1015;1015
12436270;16;g_000;1;1;30;line_consecutive;0.5;1016;0;16;1-23;2;5379672.5;5382665.0;5385243.75;5386478.739014569;2992.5;2578.75;3813.739014568738;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1016;1016
12436270;17;g_000;1;1;30;line_consecutive;0.5;1017;0;17;21-24;12;5342620.0;5346925.0;5348103.75;5348103.75;4305.0;1178.75;1178.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1017;1017
12436270;18;g_000;1;1;30;line_consecutive;0.5;1018;0;18;11-22;1;5333837.5;5338210.0;5340238.75;5340238.75;4372.5;2028.75;2028.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1018;1018
12436270;19;g_000;1;1;30;line_consecutive;0.5;1019;0;19;1-29;3;5330773.75;5332453.75;5334006.25;5351363.75;1680.0;1552.5;18910.0;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1019;1019
12436270;20;g_000;1;1;30;line_consecutive;0.5;1020;0;20;1-14;2;5404582.5;5407575.0;5410153.75;5411388.739014569;2992.5;2578.75;3813.739014568738;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1020;1020
12436270;21;g_000;1;1;30;line_consecutive;0.5;1021;0;21;17-29;3;5341555.0;5343623.75;5345203.75;5362533.75;2068.75;1580.0;18910.0;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1021;1021
12436270;22;g_000;1;1;30;line_consecutive;0.5;1022;0;22;12-15;5,11;6510446.25;6515295.0;6516811.25;7200932.5;4848.75;1516.25;685637.5;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1022;1022
12436270;23;g_000;1;1;30;line_consecutive;0.5;1023;0;23;2-4;2;6438476.25;6438510.0;6438510.0;6446444.989014569;33.75;0.0;7934.989014568739;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1023;1023
12436270;24;g_000;1;1;30;line_consecutive;0.5;1024;0;24;4-12;2;6939713.75;6950067.5;6952506.25;6951441.239014569;10353.75;2438.75;1373.7390145687386;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1024;1024
12436270;25;g_000;1;1;30;line_consecutive;0.5;1025;0;25;8-15;10;5383306.25;5386682.5;5387880.0;7597455.0;3376.25;1197.5;2210772.5;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1025;1025
12436270;26;g_000;1;1;30;line_consecutive;0.5;1026;0;26;6-16;8;5334967.5;5338701.25;5339850.0;5339850.0;3733.75;1148.75;1148.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1026;1026
12436270;27;g_000;1;1;30;line_consecutive;0.5;1027;0;27;12-26;5;5348031.25;5351731.25;5356688.75;5356688.75;3700.0;4957.5;4957.5;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1027;1027
12436270;28;g_000;1;1;30;line_consecutive;0.5;1028;0;28;2-25;1;5343842.5;5347142.5;5349141.25;5349141.25;3300.0;1998.75;1998.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1028;1028
12436270;29;g_000;1;1;30;line_consecutive;0.5;1029;0;29;9-13;3;5370232.5;5374868.75;5376487.5;5391217.5;4636.25;1618.75;16348.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1029;1029
12436270;30;g_000;1;1;30;line_all;0.5;1030;1;0;2-15;10;5378800.0;5381022.5;5382201.25;7594750.0;2222.5;1178.75;2213727.5;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1030;1030
12436270;31;g_000;1;1;30;line_all;0.5;1031;1;1;15-24;5;6442361.25;6443676.25;6443676.25;6443676.25;1315.0;0.0;0.0;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1031;1031
12436270;32;g_000;1;1;30;line_all;0.5;1032;1;2;14-19;4;5341305.0;5344042.5;5345482.5;5344512.498777449;2737.5;1440.0;469.998777449131;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1032;1032
12436270;33;g_000;1;1;30;line_all;0.5;1033;1;3;3-8;6,12;5341295.0;5344161.25;5345340.0;5345340.0;2866.25;1178.75;1178.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1033;1033
12436270;34;g_000;1;1;30;line_all;0.5;1034;1;4;18-23;2,11;5403202.5;5404706.25;5405816.25;12719245.0;1503.75;1110.0;7314538.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1034;1034
12436270;35;g_000;1;1;30;line_all;0.5;1035;1;5;11-22;1;5333837.5;5338210.0;5340238.75;5340238.75;4372.5;2028.75;2028.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1035;1035
12436270;36;g_000;1;1;30;line_all;0.5;1036;1;6;8-17;10;5389446.25;5393843.75;5394882.5;7603111.25;4397.5;1038.75;2209267.5;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1036;1036
12436270;37;g_000;1;1;30;line_all;0.5;1037;1;7;9-13;3;5370232.5;5374868.75;5376487.5;5391217.5;4636.25;1618.75;16348.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1037;1037
12436270;38;g_000;1;1;30;line_all;0.5;1038;1;8;4-12;2;6939713.75;6950067.5;6952506.25;6951441.239014569;10353.75;2438.75;1373.7390145687386;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1038;1038
