line;group;nominal;scenario 1;scenario 2
prob;;;0.4;0.6
objective;;4090.0;4090.0;4090.0
cost_time;;80.0;80.0;80.0
cost_wait;;10.0;10.0;10.0
cost_oper;;4000.0;4000.0;4000.0
cost_repl;;;0.0;0.0
0;1;0;0.0;0.0
1;1;0;0.0;0.0
2;2;0;0.0;0.0
3;2;0;0.0;0.0
4;3;1;1.0;1.0
5;3;1;1.0;1.0
