edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_12;flow_line_13;flow_line_16;flow_line_17;flow_line_18;flow_line_19;flow_line_24;flow_line_25;flow_line_26;flow_line_27
10;1.8;75.0;0.0;0.0;0.0;0.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;1.8;21.340000000000057;0.0;0.0;0.0;0.0;0.0;21.340000000000057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;2.4;213.48000000000002;0.0;0.0;0.0;0.0;0.0;0.0;213.48000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13;2.4;34.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;2.0;35.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.66;0.0;0.0;0.0;0.0;0.0;0.0
15;2.0;83.40999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83.40999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;1.2;199.99999999999994;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.99999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;1.2;24.950000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.950000000000003;0.0;0.0;0.0;0.0;0.0;0.0
18;1.2;300.0;0.0;0.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;1.2;23.48;0.0;0.0;0.0;23.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;1.4;155.68;0.0;0.0;0.0;0.0;0.0;0.0;155.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20;2.0;30.53;0.0;0.0;0.0;0.0;0.0;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.330000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22;1.2;11.45;0.0;0.0;0.0;0.0;11.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23;1.2;20.2;0.0;0.0;0.0;0.0;0.0;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24;2.0;4.869999999999948;0.0;0.0;0.0;0.0;0.0;4.869999999999948;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25;2.0;122.51;0.0;0.0;0.0;0.0;72.42999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.08000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26;1.2;314.34000000000003;0.0;0.0;202.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;0.0;74.75;0.0;0.0;0.0
27;1.2;119.4;0.0;0.0;0.0;90.61000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.28999999999999;0.0;15.5;0.0;0.0
28;1.2;145.06999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.15999999999994;74.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29;1.2;93.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.07000000000001;0.0;0.0;45.4;0.0;0.0;0.0;0.0;0.0;0.0
30;1.8;205.14999999999992;0.0;92.64999999999993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0;0.0
31;1.8;243.98;112.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.97999999999999;0.0;0.0;0.0;0.0;37.5;0.0;0.0;0.0;0.0
32;2.6;81.07999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.07999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33;2.6;110.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.12;0.0;0.0;0.0;0.0;0.0;29.22999999999999;0.0;0.0;0.0;0.0;0.0;0.0
34;2.0;150.0;112.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.500000000000014;0.0;0.0;0.0;0.0
35;2.0;145.38;0.0;112.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.88;0.0;0.0;0.0;0.0;0.0
36;2.33;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0
37;2.33;74.41999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.41999999999999;0.0
39;1.6;203.01;112.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.50999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
