line;group;nominal;scenario 1;scenario 2
prob;;;0.4;0.6
objective;;418.0;418.0;418.0
cost_time;;8.0;8.0;8.0
cost_wait;;10.0;10.0;10.0
cost_oper;;400.0;400.0;400.0
cost_repl;;;0.0;0.0
0;1;0;0.0;0.0
1;1;0;0.0;0.0
2;2;0;0.0;0.0
3;2;0;0.0;0.0
4;3;1;1.0;1.0
5;3;1;1.0;1.0
