edge_id;edge_len;flow_total;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_10;flow_line_11;flow_line_14;flow_line_15;flow_line_16;flow_line_17;flow_line_22;flow_line_23;flow_line_26;flow_line_27
1, 2;5.4;13.84000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.84000000000001;0.0;0.0
1, 3;1.4;13.84000000000001;0.0;0.0;0.0;0.0;13.84000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10, 15;2.6;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;0.0;0.0;0.0;0.0;0.0
10, 17;2.33;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0
11, 12;1.6;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11, 14;2.6;50.359999999999985;0.0;0.0;0.0;0.0;1.810000000000004;48.54999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12, 13;5.4;1.810000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.810000000000004;0.0;0.0;0.0
13, 24;1.6;40.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14, 15;1.8;19.73999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.73999999999998
14, 23;1.2;66.88;0.0;0.0;0.0;0.0;66.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15, 19;2.0;80.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.53;0.0;0.0;0.0;0.0;10.27
16, 17;1.2;54.32000000000001;0.0;54.32000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17, 19;1.4;70.53000000000004;0.0;50.530000000000044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0
19, 20;2.8;10.27;0.0;10.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2, 6;1.4;13.84000000000001;0.0;13.84000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20, 21;2.0;10.27;0.0;0.0;0.0;0.0;0.0;0.0;10.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21, 24;1.8;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23, 24;1.6;70.0;0.0;0.0;0.0;0.0;0.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3, 12;2.4;26.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.6700000000000035;0.0;0.0;20.0;0.0;0.0;0.0
3, 4;1.6;40.51000000000001;0.0;0.0;0.0;0.0;40.51000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4, 11;2.4;60.51000000000001;0.0;0.0;0.0;0.0;60.51000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4, 5;1.8;20.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5, 6;2.0;83.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.97;13.84000000000001;0.0;0.0;0.0;0.0
5, 9;1.2;103.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.97;33.84000000000001;0.0;0.0;0.0;0.0
6, 8;1.2;60.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8, 16;1.2;35.51;35.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8, 9;2.0;20.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9, 10;1.2;83.81000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.970000000000006;33.84000000000001;0.0;0.0;0.0;0.0
